date,region,product,channel,units_sold,unit_price,discount_pct,customer_age,customer_gender,returned,revenue,cost,profit
2023-07-01,Central,Monitor,Direct,88,254.99,0.28,64,Other,0,16156.17,6552.98,9603.19
2023-10-21,North,Keyboard,Wholesale,37,325.12,0.23,65,Other,0,9262.67,5639.29,3623.38
2023-06-26,East,Tablet,Online,7,1488.1,0.28,57,Male,0,7500.02,5060.76,2439.26
2023-05-22,West,Webcam,Online,8,1134.57,0.09,62,Other,1,8259.67,4631.99,3627.68
2023-08-19,Central,Laptop,Wholesale,87,1443.72,0.26,62,Other,0,92946.69,64742.27,28204.42
2022-10-08,West,Tablet,Wholesale,78,457.86,0.15,69,Male,0,30356.12,18590.31,11765.81
2023-02-28,Central,Keyboard,Online,68,263.55,0.05,69,Female,0,17025.33,9003.98,8021.35
2022-09-27,North,Tablet,Direct,21,764.54,0.2,29,Female,0,12844.27,7123.6,5720.67
2022-06-03,South,Monitor,Wholesale,61,752.11,0.21,68,Other,0,36244.18,24038.62,12205.56
2023-09-06,West,Phone,Direct,74,278.92,0.09,34,Male,0,18782.47,12908.72,5873.75
2023-12-28,West,Tablet,Online,86,1105.16,0.01,43,Male,0,94093.32,53328.88,40764.44
2023-10-24,South,Headphones,Direct,94,555.43,0.06,20,Other,0,49077.79,24153.39,24924.4
2022-03-24,West,Phone,Direct,94,295.82,0.12,32,Other,0,24470.23,11544.99,12925.24
2023-09-14,West,Keyboard,Wholesale,80,511.34,0.05,66,Female,0,38861.84,21106.43,17755.41
2023-03-02,Central,Phone,Direct,75,854.21,0.06,55,Female,0,60221.8,29442.53,30779.27
2022-10-02,Central,Tablet,Direct,86,1095.18,0.12,41,Other,0,82883.22,43617.38,39265.84
2023-12-14,South,Tablet,Direct,29,733.2,0.29,68,Male,0,15096.59,9817.92,5278.67
2022-10-11,North,Headphones,Online,25,797.88,0.23,47,Other,0,15359.19,8318.48,7040.71
2022-06-22,West,Laptop,Online,58,225.64,0.1,61,Male,0,11778.41,6975.92,4802.49
2022-11-23,North,Headphones,Retail,14,1373.74,0.29,53,Female,0,13654.98,5831.11,7823.87
2023-12-19,South,Tablet,Online,78,1394.51,0.19,61,Other,0,88105.14,55386.25,32718.89
2022-03-04,South,Webcam,Online,66,1031.47,0.14,44,Male,0,58546.24,31900.16,26646.08
2022-03-14,Central,Phone,Retail,54,46.09,0.14,39,Female,0,2140.42,1087.94,1052.48
2023-09-28,West,Headphones,Retail,77,814.87,0.12,19,Other,1,55215.59,32207.08,23008.51
2023-01-10,East,Headphones,Wholesale,67,951.24,0.07,24,Other,1,59271.76,25522.17,33749.59
2023-09-25,South,Webcam,Wholesale,30,1492.09,0.12,33,Female,0,39391.18,20648.84,18742.34
2023-05-23,West,Webcam,Online,18,1494.18,0.16,41,Other,0,22592.0,14533.25,8058.75
2023-02-02,North,Webcam,Direct,54,1289.26,0.16,47,Female,0,58480.83,27990.05,30490.78
2022-04-30,Central,Laptop,Wholesale,21,114.47,0.23,61,Male,0,1850.98,1247.98,603.0
2023-03-13,North,Tablet,Wholesale,53,1430.85,0.11,65,Other,0,67493.19,39219.83,28273.36
2023-11-07,South,Tablet,Online,83,926.74,0.22,63,Female,0,59997.15,33732.5,26264.65
2023-04-10,South,Keyboard,Direct,16,1205.31,0.17,18,Female,0,16006.52,8321.33,7685.19
2022-10-13,North,Laptop,Retail,28,622.65,0.29,44,Male,0,12378.28,7706.72,4671.56
2022-09-22,South,Keyboard,Retail,4,493.11,0.12,26,Other,1,1735.75,988.23,747.52
2022-11-16,West,Keyboard,Online,55,705.6,0.27,24,Female,0,28329.84,18101.71,10228.13
2023-11-04,South,Keyboard,Online,15,237.37,0.25,22,Female,0,2670.41,1333.88,1336.53
2023-01-11,Central,Monitor,Direct,64,548.46,0.19,47,Female,0,28432.17,17360.81,11071.36
2022-03-30,West,Keyboard,Online,65,1289.27,0.2,59,Other,0,67042.04,45791.91,21250.13
2023-10-16,East,Headphones,Online,16,76.17,0.03,44,Other,0,1182.16,572.14,610.02
2022-07-22,South,Phone,Online,20,243.3,0.29,27,Male,0,3454.86,2398.71,1056.15
2022-11-30,South,Headphones,Direct,64,205.17,0.03,42,Male,0,12736.95,6663.44,6073.51
2022-08-10,Central,Headphones,Online,33,616.55,0.17,35,Male,0,16887.3,6950.13,9937.17
2022-02-10,Central,Tablet,Wholesale,81,1495.54,0.1,24,Other,0,109024.87,55309.45,53715.42
2023-12-09,North,Monitor,Direct,69,276.57,0.13,48,Female,0,16602.5,7386.33,9216.17
2022-03-09,North,Keyboard,Wholesale,69,235.31,0.18,49,Other,0,13313.84,6540.9,6772.94
2023-05-29,North,Tablet,Direct,58,1374.28,0.27,67,Other,0,58187.02,24950.06,33236.96
2023-09-29,Central,Laptop,Wholesale,39,1325.43,0.14,62,Other,0,44454.92,20158.58,24296.34
2023-09-14,North,Laptop,Direct,77,67.72,0.3,28,Male,0,3650.11,1598.78,2051.33
2023-08-21,North,Tablet,Retail,36,1132.52,0.18,27,Female,0,33431.99,13808.85,19623.14
2023-09-24,East,Phone,Online,94,990.09,0.05,39,Other,0,88415.04,43222.21,45192.83
2022-05-07,North,Tablet,Online,68,1156.26,0.06,48,Male,0,73908.14,50426.64,23481.5
2022-09-12,South,Tablet,Direct,87,751.86,0.21,58,Other,0,51675.34,35388.2,16287.14
2023-11-26,Central,Monitor,Wholesale,21,1487.24,0.02,64,Female,0,30607.4,20017.05,10590.35
2022-01-16,West,Laptop,Retail,63,84.89,0.14,31,Male,0,4599.34,1856.49,2742.85
2023-04-22,East,Laptop,Wholesale,85,366.87,0.04,20,Other,0,29936.59,12227.21,17709.38
2022-03-03,Central,Keyboard,Online,6,606.89,0.13,41,Male,0,3167.97,1277.03,1890.94
2023-03-08,Central,Headphones,Online,24,685.67,0.22,31,Female,0,12835.74,6546.13,6289.61
2023-11-01,South,Tablet,Wholesale,53,1383.62,0.14,33,Female,0,63065.4,43772.27,19293.13
2022-09-25,North,Tablet,Direct,95,848.81,0.05,45,Male,1,76605.1,51252.75,25352.35
2022-02-04,South,Phone,Direct,83,86.76,0.08,52,Other,0,6624.99,3147.93,3477.06
2023-07-30,North,Webcam,Wholesale,76,623.64,0.11,57,Female,0,42183.01,22064.18,20118.83
2023-05-09,North,Webcam,Online,78,636.41,0.02,19,Female,1,48647.18,31490.71,17156.47
2023-07-16,Central,Laptop,Wholesale,50,1448.93,0.18,51,Other,0,59406.13,37281.81,22124.32
2023-04-14,North,Phone,Online,12,906.81,0.18,35,Male,0,8923.01,3924.21,4998.8
2023-10-23,East,Monitor,Wholesale,56,960.76,0.02,24,Male,0,52726.51,22795.41,29931.1
2022-11-21,East,Keyboard,Direct,15,1075.61,0.12,66,Other,0,14198.05,7995.15,6202.9
2022-10-31,East,Phone,Retail,83,1159.66,0.12,55,Female,0,84701.57,36475.34,48226.23
2022-10-03,Central,Laptop,Online,92,959.88,0.1,59,Female,0,79478.06,51462.49,28015.57
2023-11-15,South,Monitor,Retail,40,371.05,0.17,24,Other,0,12318.86,5863.75,6455.11
2022-07-20,West,Tablet,Direct,41,1313.59,0.1,21,Other,0,48471.47,22127.17,26344.3
2023-03-21,North,Monitor,Wholesale,69,1103.54,0.12,60,Male,0,67006.95,30535.16,36471.79
2022-11-20,West,Headphones,Direct,69,1117.97,0.24,33,Male,0,58626.35,24246.07,34380.28
2022-02-04,South,Phone,Retail,6,1494.9,0.05,66,Other,0,8520.93,5049.08,3471.85
2023-04-27,South,Laptop,Direct,87,1207.74,0.19,23,Female,1,85109.44,38243.83,46865.61
2023-12-29,Central,Phone,Direct,67,1247.14,0.15,37,Male,0,71024.62,33381.67,37642.95
2023-04-25,East,Tablet,Wholesale,33,1428.08,0.09,48,Other,0,42885.24,26820.08,16065.16
2022-03-06,East,Webcam,Retail,43,243.68,0.22,36,Female,1,8173.03,3410.15,4762.88
2022-01-08,South,Tablet,Retail,21,756.64,0.17,69,Male,0,13188.24,6077.45,7110.79
2022-10-28,Central,Laptop,Retail,84,879.24,0.14,39,Other,0,63516.3,28252.34,35263.96
2022-12-09,Central,Headphones,Online,65,507.33,0.2,38,Other,0,26381.16,10590.84,15790.32
2023-03-07,North,Keyboard,Direct,17,1262.32,0.24,35,Female,0,16309.17,9162.53,7146.64
2023-02-28,East,Monitor,Retail,93,1148.38,0.29,49,Female,1,75827.53,34653.95,41173.58
2022-11-28,South,Monitor,Direct,8,1086.91,0.19,64,Other,0,7043.18,4154.57,2888.61
2023-03-14,West,Tablet,Wholesale,64,1495.78,0.26,51,Female,0,70840.14,38999.9,31840.24
2023-08-11,East,Phone,Wholesale,90,403.88,0.0,68,Other,0,36349.2,21822.73,14526.47
2022-06-23,North,Webcam,Online,28,1108.48,0.16,44,Female,0,26071.45,18105.82,7965.63
2023-07-13,Central,Phone,Online,98,836.08,0.06,55,Female,0,77019.69,35888.27,41131.42
2023-06-11,South,Headphones,Wholesale,90,483.22,0.03,61,Male,0,42185.11,25301.07,16884.04
2023-10-21,East,Keyboard,Retail,13,257.67,0.16,47,Male,0,2813.76,1829.18,984.58
2022-01-26,West,Phone,Wholesale,13,1345.91,0.22,50,Female,0,13647.53,9378.8,4268.73
2023-08-28,North,Monitor,Direct,38,901.27,0.12,44,Other,0,30138.47,17682.25,12456.22
2023-02-10,North,Webcam,Online,25,1240.9,0.2,40,Female,0,24818.0,10901.31,13916.69
2022-08-20,East,Phone,Online,62,827.11,0.15,60,Male,0,43588.7,18139.63,25449.07
2023-06-17,West,Webcam,Wholesale,23,345.57,0.13,36,Other,0,6914.86,3343.71,3571.15
2023-07-04,North,Keyboard,Retail,86,519.57,0.09,48,Female,0,40661.55,27586.71,13074.84
2023-05-20,South,Monitor,Retail,21,584.68,0.11,21,Female,0,10927.67,6131.29,4796.38
2023-10-31,North,Webcam,Direct,54,1459.94,0.1,36,Female,0,70953.08,40712.29,30240.79
2022-06-28,West,Phone,Online,63,28.34,0.19,55,Female,0,1446.19,843.39,602.8
2022-05-12,Central,Monitor,Wholesale,30,1478.79,0.03,57,Male,0,43032.79,21501.96,21530.83
2023-03-31,Central,Tablet,Wholesale,75,1471.08,0.03,39,Male,0,107021.07,48638.64,58382.43
2022-12-14,East,Tablet,Online,68,1494.3,0.2,26,Male,0,81289.92,55787.04,25502.88
2023-06-24,West,Headphones,Wholesale,97,725.35,0.16,48,Male,0,59101.52,37033.93,22067.59
2023-02-10,North,Tablet,Online,76,1446.44,0.13,27,Other,0,95638.61,52918.28,42720.33
2022-03-17,North,Phone,Retail,73,605.49,0.05,27,Other,0,41990.73,21541.73,20449.0
2023-08-02,Central,Keyboard,Retail,32,58.92,0.12,47,Other,0,1659.19,903.98,755.21
2023-05-07,Central,Monitor,Wholesale,75,352.03,0.24,27,Female,0,20065.71,8228.94,11836.77
2022-07-13,South,Webcam,Retail,24,1419.04,0.27,53,Other,0,24861.58,11790.56,13071.02
2022-06-11,Central,Laptop,Retail,7,40.37,0.21,35,Male,0,223.25,106.09,117.16
2022-12-13,South,Tablet,Direct,72,828.07,0.02,61,Male,0,58428.62,31177.76,27250.86
2022-12-27,North,Tablet,Online,97,131.89,0.2,60,Female,0,10234.66,4819.3,5415.36
2023-08-07,South,Laptop,Online,89,443.87,0.07,65,Other,0,36739.12,16739.71,19999.41
2022-03-28,South,Webcam,Wholesale,1,150.38,0.09,36,Female,0,136.85,86.17,50.68
2022-09-19,East,Webcam,Online,3,1292.1,0.06,60,Female,0,3643.72,2434.19,1209.53
2022-08-02,Central,Laptop,Direct,28,894.78,0.23,40,Other,0,19291.46,8105.15,11186.31
2023-10-27,South,Webcam,Wholesale,43,1355.12,0.19,21,Female,0,47198.83,21848.16,25350.67
2023-12-23,North,Phone,Wholesale,97,1038.76,0.18,29,Other,0,82622.97,52226.48,30396.49
2023-07-27,West,Webcam,Online,46,1457.12,0.2,66,Other,0,53622.02,34572.82,19049.2
2022-09-19,South,Monitor,Retail,1,774.62,0.07,41,Female,0,720.4,396.25,324.15
2023-12-31,Central,Webcam,Retail,38,965.29,0.13,30,Male,0,31912.49,19417.63,12494.86
2022-10-10,East,Tablet,Retail,91,872.94,0.19,21,Other,0,64344.41,27235.71,37108.7
2023-10-10,North,Keyboard,Retail,35,736.71,0.19,44,Male,0,20885.73,13677.2,7208.53
2023-04-12,East,Phone,Direct,74,1272.02,0.24,55,Male,0,71538.4,46486.98,25051.42
2023-01-15,West,Phone,Wholesale,76,973.9,0.09,56,Other,0,67354.92,40953.18,26401.74
2022-12-28,South,Webcam,Retail,74,1205.94,0.23,25,Male,0,68714.46,46375.26,22339.2
2023-03-25,South,Keyboard,Direct,54,1183.82,0.13,43,Female,0,55615.86,23041.11,32574.75
2023-03-17,Central,Keyboard,Wholesale,98,302.75,0.2,51,Female,0,23735.6,11138.86,12596.74
2022-04-03,South,Headphones,Online,24,982.24,0.14,26,Male,0,20273.43,10314.38,9959.05
2023-09-13,North,Keyboard,Online,28,315.48,0.28,27,Female,0,6360.08,2846.62,3513.46
2023-02-28,West,Webcam,Direct,22,883.31,0.05,68,Other,0,18461.18,11897.28,6563.9
2022-05-22,East,Webcam,Wholesale,16,1022.6,0.2,18,Other,0,13089.28,8209.05,4880.23
2022-10-18,West,Laptop,Retail,13,1495.91,0.17,65,Male,0,16140.87,10200.64,5940.23
2023-03-08,South,Tablet,Wholesale,62,65.2,0.05,67,Female,0,3840.28,1871.71,1968.57
2023-11-20,East,Headphones,Retail,43,155.04,0.02,25,Male,0,6533.39,4108.23,2425.16
2023-10-15,Central,Webcam,Direct,87,134.0,0.24,27,Female,1,8860.08,3871.12,4988.96
2023-12-02,West,Laptop,Retail,78,609.57,0.05,60,Other,0,45169.14,19514.88,25654.26
2022-02-18,East,Headphones,Direct,32,1235.95,0.06,66,Female,0,37177.38,21385.07,15792.31
2022-10-29,East,Tablet,Wholesale,67,1269.2,0.29,42,Female,0,60375.84,25031.86,35343.98
2022-07-09,East,Headphones,Wholesale,91,1110.73,0.22,48,Male,0,78839.62,53736.7,25102.92
2022-05-16,North,Laptop,Retail,83,1347.38,0.08,56,Other,0,102885.94,51304.48,51581.46
2023-07-09,West,Monitor,Wholesale,86,497.83,0.18,20,Female,0,35106.97,19066.94,16040.03
2023-02-08,East,Webcam,Retail,57,150.47,0.16,56,Other,0,7204.5,4639.47,2565.03
2023-08-25,West,Tablet,Wholesale,65,106.07,0.25,55,Female,0,5170.91,2688.96,2481.95
2022-12-07,East,Phone,Online,69,1281.16,0.22,52,Other,0,68952.03,36488.97,32463.06
2023-12-05,Central,Tablet,Retail,49,1101.05,0.25,25,Female,0,40463.59,20409.15,20054.44
2022-11-14,Central,Tablet,Direct,33,1053.95,0.06,18,Other,1,32693.53,16527.14,16166.39
2023-09-10,Central,Tablet,Online,19,522.72,0.19,22,Female,0,8044.66,4347.23,3697.43
2022-12-29,South,Monitor,Direct,36,582.26,0.01,68,Other,0,20751.75,14189.6,6562.15
2023-01-17,East,Webcam,Wholesale,70,1438.01,0.02,44,Female,0,98647.49,67159.75,31487.74
2022-08-21,South,Laptop,Online,15,114.43,0.21,62,Female,0,1356.0,764.17,591.83
2022-12-10,West,Webcam,Wholesale,97,1165.12,0.01,43,Other,0,111886.47,60059.31,51827.16
2023-07-03,South,Phone,Retail,24,478.26,0.17,60,Male,0,9526.94,6120.57,3406.37
2023-07-07,West,Laptop,Direct,27,77.8,0.25,43,Female,0,1575.45,952.01,623.44
2023-06-13,West,Headphones,Wholesale,49,1119.0,0.11,28,Female,0,48799.59,32425.82,16373.77
2023-07-25,West,Headphones,Direct,75,509.75,0.01,51,Male,0,37848.94,23435.44,14413.5
2022-07-02,South,Headphones,Direct,23,1088.78,0.21,58,Female,0,19783.13,13565.36,6217.77
2022-02-10,East,Laptop,Wholesale,33,1067.33,0.28,19,Other,0,25359.76,16886.4,8473.36
2023-07-05,South,Keyboard,Retail,41,811.48,0.22,38,Male,0,25951.13,17038.86,8912.27
2023-02-01,East,Monitor,Direct,56,1170.51,0.17,68,Female,0,54405.3,28152.81,26252.49
2023-12-05,East,Keyboard,Wholesale,29,879.94,0.07,43,Other,0,23731.98,12242.47,11489.51
2023-05-09,West,Webcam,Retail,31,444.22,0.0,29,Other,1,13770.82,8570.42,5200.4
2023-10-21,South,Headphones,Wholesale,65,1106.49,0.21,26,Male,0,56818.26,24154.85,32663.41
2022-11-29,East,Monitor,Retail,98,891.93,0.07,58,Male,1,81290.5,40374.09,40916.41
2022-05-07,Central,Laptop,Direct,18,38.84,0.26,40,Male,0,517.35,351.63,165.72
2023-07-12,East,Headphones,Online,82,1354.43,0.14,59,Other,0,95514.4,51103.1,44411.3
2023-07-11,Central,Laptop,Wholesale,6,827.55,0.16,22,Female,0,4170.85,2006.05,2164.8
2022-01-01,South,Monitor,Direct,52,1305.57,0.23,26,Other,0,52275.02,28381.97,23893.05
2022-06-17,South,Laptop,Wholesale,40,1326.45,0.23,67,Other,0,40854.66,19878.93,20975.73
2023-09-12,South,Laptop,Wholesale,65,678.55,0.19,27,Male,0,35725.66,22524.25,13201.41
2022-01-19,East,Phone,Retail,42,771.34,0.28,66,Female,0,23325.32,15282.32,8043.0
2022-11-28,North,Webcam,Wholesale,94,635.32,0.29,27,Other,0,42401.26,26916.21,15485.05
2023-08-07,East,Keyboard,Retail,68,685.17,0.28,31,Male,1,33545.92,14918.34,18627.58
2023-04-01,East,Keyboard,Direct,32,1344.82,0.25,53,Male,0,32275.68,16164.21,16111.47
2022-04-19,West,Keyboard,Wholesale,10,1186.45,0.21,27,Female,0,9372.96,4350.85,5022.11
2022-09-25,West,Tablet,Direct,69,207.26,0.2,67,Female,0,11440.75,4723.2,6717.55
2023-03-21,East,Phone,Online,9,923.26,0.03,54,Male,0,8060.06,5011.36,3048.7
2022-08-28,Central,Headphones,Direct,69,1493.94,0.08,58,Female,1,94835.31,50121.21,44714.1
2022-10-28,West,Headphones,Wholesale,61,901.42,0.0,55,Female,0,54986.62,26557.82,28428.8
2023-08-25,East,Headphones,Online,11,1183.09,0.04,65,Other,0,12493.43,6149.99,6343.44
2022-04-13,North,Keyboard,Retail,99,1158.21,0.13,39,Female,0,99756.63,43943.29,55813.34
2022-09-07,Central,Webcam,Online,91,538.47,0.04,40,Male,0,47040.74,30483.73,16557.01
2023-03-29,South,Keyboard,Wholesale,68,570.34,0.27,33,Female,0,28311.68,12547.1,15764.58
2023-06-04,East,Webcam,Wholesale,74,1091.63,0.24,28,Other,1,61393.27,30788.41,30604.86
2022-06-02,East,Phone,Direct,97,759.98,0.02,64,Female,0,72243.7,29057.6,43186.1
2022-06-23,Central,Webcam,Retail,8,864.44,0.07,68,Other,1,6431.43,3414.6,3016.83
2022-12-09,West,Laptop,Wholesale,49,1075.1,0.25,52,Female,0,39509.92,20009.41,19500.51
2023-11-01,West,Keyboard,Wholesale,24,1170.81,0.24,65,Female,0,21355.57,13149.28,8206.29
2023-03-07,West,Headphones,Retail,33,421.84,0.28,37,Male,0,10022.92,6160.03,3862.89
2023-12-28,South,Laptop,Retail,19,237.25,0.3,54,Male,0,3155.42,1298.74,1856.68
2023-11-20,Central,Keyboard,Direct,2,451.86,0.29,58,Female,0,641.64,278.96,362.68
2023-11-18,Central,Monitor,Online,55,771.16,0.12,22,Female,0,37324.14,25058.97,12265.17
2023-10-20,West,Tablet,Retail,11,526.37,0.08,53,Other,0,5326.86,3396.08,1930.78
2022-11-20,West,Keyboard,Wholesale,99,861.18,0.23,30,Other,0,65647.75,33929.74,31718.01
2023-11-04,North,Monitor,Retail,17,99.13,0.09,69,Male,0,1533.54,689.96,843.58
2023-10-01,North,Phone,Wholesale,42,774.43,0.24,34,Female,0,24719.81,11821.86,12897.95
2023-02-24,East,Monitor,Direct,61,564.62,0.16,43,Female,0,28931.13,17283.69,11647.44
2023-08-17,East,Phone,Online,3,811.31,0.24,69,Other,0,1849.79,1264.61,585.18
2023-04-30,Central,Keyboard,Direct,86,645.35,0.08,61,Female,0,51060.09,29855.93,21204.16
2023-10-21,Central,Phone,Retail,35,440.65,0.15,69,Female,0,13109.34,5347.74,7761.6
2023-02-16,South,Monitor,Wholesale,85,1358.08,0.17,37,Female,0,95812.54,57029.1,38783.44
2022-03-25,South,Webcam,Retail,89,293.45,0.28,56,Other,0,18804.28,12851.32,5952.96
2022-04-23,North,Tablet,Retail,66,1028.42,0.08,50,Other,0,62445.66,31696.94,30748.72
2022-11-28,East,Laptop,Retail,1,1388.47,0.28,47,Other,0,999.7,679.86,319.84
2023-01-13,North,Laptop,Retail,7,817.23,0.24,33,Female,0,4347.66,2613.75,1733.91
2023-10-17,North,Tablet,Online,20,1317.08,0.22,24,Other,0,20546.45,9388.71,11157.74
2022-02-10,East,Headphones,Wholesale,43,204.78,0.24,47,Male,0,6692.21,2968.61,3723.6
2022-04-15,South,Laptop,Retail,6,750.81,0.18,19,Male,0,3693.99,1672.97,2021.02
2022-07-21,East,Keyboard,Wholesale,55,696.4,0.07,29,Other,0,35620.86,21720.44,13900.42
2023-03-26,West,Headphones,Online,21,32.02,0.06,60,Other,0,632.07,364.61,267.46
2022-09-23,West,Keyboard,Wholesale,51,676.02,0.26,57,Female,0,25512.99,13691.88,11821.11
2022-07-29,West,Monitor,Wholesale,46,566.16,0.22,18,Other,0,20313.82,9730.45,10583.37
2023-07-17,Central,Monitor,Online,35,1011.3,0.06,20,Other,0,33271.77,22364.26,10907.51
2022-04-28,South,Headphones,Retail,8,1408.73,0.18,25,Male,0,9241.27,4289.09,4952.18
2023-12-14,South,Headphones,Wholesale,68,146.97,0.13,43,Male,0,8694.75,4217.67,4477.08
2023-01-12,Central,Headphones,Direct,16,504.67,0.05,57,Male,0,7670.98,3194.77,4476.21
2023-07-05,North,Headphones,Wholesale,67,677.22,0.16,28,Male,0,38113.94,18393.7,19720.24
2023-06-24,West,Phone,Retail,71,693.67,0.08,38,Other,0,45310.52,30669.3,14641.22
2022-03-25,West,Webcam,Direct,64,1166.72,0.03,22,Male,0,72429.98,33048.44,39381.54
2023-03-30,North,Headphones,Retail,2,676.23,0.14,57,Female,1,1163.12,536.42,626.7
2023-10-29,East,Webcam,Wholesale,1,60.2,0.18,43,Female,0,49.36,28.63,20.73
2023-09-21,East,Headphones,Online,58,1070.95,0.01,38,Other,0,61493.95,35056.84,26437.11
2023-05-29,South,Monitor,Retail,1,1329.55,0.12,26,Female,0,1170.0,529.76,640.24
2023-08-28,Central,Keyboard,Retail,7,780.58,0.08,34,Male,0,5026.94,2243.42,2783.52
2023-11-09,South,Webcam,Online,88,880.04,0.01,54,Male,0,76669.08,33358.19,43310.89
2023-01-22,East,Monitor,Wholesale,69,261.15,0.04,68,Female,0,17298.58,11388.1,5910.48
2022-12-16,North,Laptop,Retail,85,346.56,0.04,68,Other,0,28279.3,16863.81,11415.49
2022-10-23,South,Phone,Wholesale,92,368.05,0.05,19,Male,1,32167.57,22068.04,10099.53
2022-09-15,West,Phone,Wholesale,18,657.5,0.24,68,Male,0,8994.6,4045.32,4949.28
2022-03-22,West,Keyboard,Wholesale,88,1393.65,0.13,64,Female,0,106697.84,57422.76,49275.08
2022-09-25,North,Headphones,Online,32,792.24,0.04,57,Other,0,24337.61,15160.24,9177.37
2023-02-23,East,Monitor,Wholesale,45,304.3,0.03,45,Other,0,13282.7,6164.03,7118.67
2022-08-23,West,Laptop,Wholesale,33,413.81,0.09,44,Female,0,12426.71,7523.17,4903.54
2022-11-07,West,Monitor,Direct,74,588.34,0.24,57,Male,0,33088.24,17938.49,15149.75
2022-12-23,Central,Headphones,Direct,73,942.42,0.11,18,Female,0,61229.03,32405.38,28823.65
2022-08-01,South,Headphones,Direct,49,671.25,0.05,63,Female,0,31246.69,18544.89,12701.8
2023-07-28,East,Tablet,Retail,33,600.82,0.12,28,Female,0,17447.81,9427.2,8020.61
2022-02-18,South,Monitor,Retail,97,855.8,0.17,56,Male,0,68900.46,44509.97,24390.49
2022-05-07,East,Keyboard,Direct,71,377.92,0.01,35,Male,0,26564.0,18041.11,8522.89
2022-08-11,West,Monitor,Online,68,136.78,0.19,44,Female,0,7533.84,4344.45,3189.39
2022-10-06,Central,Phone,Online,28,56.13,0.12,64,Other,0,1383.04,677.94,705.1
2023-02-12,South,Laptop,Direct,87,391.86,0.0,27,Female,0,34091.82,21585.8,12506.02
2023-05-20,West,Webcam,Retail,53,155.56,0.2,53,Male,0,6595.74,2975.65,3620.09
2022-10-21,East,Keyboard,Retail,96,517.78,0.21,38,Other,0,39268.44,16826.42,22442.02
2022-10-04,South,Tablet,Online,44,1163.94,0.19,45,Other,0,41482.82,23048.66,18434.16
2023-03-14,South,Laptop,Wholesale,80,1080.12,0.1,18,Male,0,77768.64,46196.19,31572.45
2022-04-17,West,Laptop,Online,55,924.17,0.16,31,Male,0,42696.65,27774.14,14922.51
2023-10-20,South,Webcam,Wholesale,10,1281.7,0.12,37,Female,0,11278.96,7743.72,3535.24
2023-02-24,Central,Phone,Retail,14,437.46,0.21,69,Male,0,4838.31,3202.97,1635.34
2023-09-03,Central,Phone,Retail,36,1329.88,0.18,26,Other,0,39258.06,27347.55,11910.51
2023-03-05,West,Phone,Direct,34,610.87,0.02,62,Female,0,20354.19,11046.42,9307.77
2023-01-10,East,Keyboard,Retail,88,613.32,0.19,44,Female,0,43717.45,21638.45,22079.0
2022-03-14,West,Monitor,Wholesale,18,619.92,0.21,66,Other,0,8815.26,4741.83,4073.43
2023-09-26,Central,Laptop,Online,16,165.18,0.11,69,Male,0,2352.16,1395.39,956.77
2022-01-30,North,Monitor,Direct,37,1463.73,0.26,21,Female,0,40076.93,22129.56,17947.37
2022-07-07,North,Monitor,Wholesale,41,224.99,0.25,54,Other,0,6918.44,4083.51,2834.93
2022-12-30,South,Phone,Online,25,524.51,0.05,35,Other,0,12457.11,8296.64,4160.47
2023-03-27,South,Monitor,Online,8,492.56,0.27,48,Other,0,2876.55,1293.71,1582.84
2022-07-14,North,Laptop,Online,88,130.53,0.13,66,Male,0,9993.38,4357.91,5635.47
2022-06-05,Central,Laptop,Retail,84,245.34,0.22,56,Male,0,16074.68,8833.93,7240.75
2022-06-21,South,Headphones,Online,94,86.39,0.24,27,Male,0,6171.7,4286.43,1885.27
2022-02-10,West,Tablet,Retail,84,452.76,0.15,26,Male,0,32327.06,13503.43,18823.63
