date,campaign_type,customer_segment,impressions,clicks,conversions,spend,revenue_generated,region,ctr,conversion_rate,roi
2023-06-05,TV,Young Adults,31992,1127,143,1870.54,27724.14,West,0.0352,0.1269,13.8215
2023-04-08,Google Ads,Young Adults,17445,2139,430,390.03,27856.33,Central,0.1226,0.201,70.421
2022-02-01,SEO,Seniors,2306,4066,115,838.69,24034.45,South,1.7632,0.0283,27.6571
2022-08-23,Social Media,Young Adults,31694,250,287,1170.91,28417.33,North,0.0079,1.148,23.2694
2022-03-14,Influencer,Parents,1375,174,62,2334.03,31831.08,West,0.1265,0.3563,12.6378
2023-04-17,TV,Seniors,7014,1506,34,4671.08,10373.1,Central,0.2147,0.0226,1.2207
2023-10-10,TV,Parents,26714,3111,292,2399.85,28487.85,West,0.1165,0.0939,10.8707
2023-09-20,SEO,Seniors,26068,2516,121,5891.81,870.18,West,0.0965,0.0481,-0.8523
2023-10-30,Influencer,Seniors,20619,313,104,9983.17,46908.88,Central,0.0152,0.3323,3.6988
2023-08-17,TV,Parents,43016,4784,44,5031.99,2084.4,East,0.1112,0.0092,-0.5858
2023-09-11,Influencer,Students,21237,4900,191,7592.87,47916.02,North,0.2307,0.039,5.3107
2022-10-19,Google Ads,Students,46278,921,333,2994.78,48455.84,North,0.0199,0.3616,15.1801
2023-09-21,Influencer,Professionals,2976,2982,247,9632.51,26434.15,Central,1.002,0.0828,1.7443
2022-10-15,Social Media,Students,41029,4029,18,2566.14,16754.43,North,0.0982,0.0045,5.529
2022-08-01,Influencer,Professionals,13821,2771,465,6006.65,9410.55,South,0.2005,0.1678,0.5667
2022-06-16,SEO,Students,16800,615,301,9834.97,8276.3,South,0.0366,0.4894,-0.1585
2022-02-18,TV,Professionals,1176,1048,108,8101.63,12049.11,South,0.8912,0.1031,0.4872
2022-08-09,SEO,Professionals,9116,416,423,9921.13,23915.08,Central,0.0456,1.0168,1.4105
2023-02-06,Influencer,Young Adults,2100,1081,476,3859.41,37196.33,West,0.5148,0.4403,8.6378
2022-10-16,Influencer,Professionals,30707,4219,26,868.55,20056.73,West,0.1374,0.0062,22.0922
2022-06-28,Influencer,Parents,1840,4631,368,2510.56,39094.4,East,2.5168,0.0795,14.572
2022-06-20,Social Media,Parents,25705,4927,206,9580.37,28316.39,East,0.1917,0.0418,1.9557
2022-01-04,SEO,Professionals,41202,4453,357,3768.72,1159.99,South,0.1081,0.0802,-0.6922
2022-12-02,Social Media,Parents,33435,1462,331,1335.26,6763.22,South,0.0437,0.2264,4.0651
2022-07-14,TV,Students,8708,2463,96,5971.74,28698.03,Central,0.2828,0.039,3.8056
2023-04-09,SEO,Parents,7552,2997,280,5054.19,8226.05,South,0.3968,0.0934,0.6276
2023-07-11,TV,Young Adults,2045,2799,373,718.44,30493.92,South,1.3687,0.1333,41.4446
2023-04-12,Influencer,Parents,18414,3679,442,4584.16,22374.98,South,0.1998,0.1201,3.8809
2022-12-10,Email,Students,4313,210,223,6365.4,34566.1,North,0.0487,1.0619,4.4303
2022-07-27,SEO,Students,1997,792,232,2403.61,14713.57,West,0.3966,0.2929,5.1214
2023-09-19,Google Ads,Professionals,1042,2770,361,1331.96,41116.93,North,2.6583,0.1303,29.8695
2023-05-18,Influencer,Seniors,47909,4931,434,8661.49,19566.44,South,0.1029,0.088,1.259
2022-05-10,Google Ads,Students,17262,3723,200,6291.94,39873.07,South,0.2157,0.0537,5.3372
2023-11-03,Social Media,Professionals,4935,948,39,1637.04,1164.67,North,0.1921,0.0411,-0.2886
2022-01-01,TV,Professionals,31370,3126,200,6328.17,19775.59,North,0.0996,0.064,2.125
2023-05-02,Email,Parents,32288,3627,367,7379.03,11165.38,Central,0.1123,0.1012,0.5131
2023-03-24,TV,Parents,4802,2430,159,6015.53,22295.28,Central,0.506,0.0654,2.7063
2023-11-03,Social Media,Professionals,44953,773,339,1249.95,47351.14,South,0.0172,0.4386,36.8824
2022-11-19,Influencer,Young Adults,39550,2904,420,1334.97,8116.07,North,0.0734,0.1446,5.0796
2022-01-24,Social Media,Professionals,42305,1264,167,546.93,4582.21,Central,0.0299,0.1321,7.3781
2023-01-12,Email,Parents,15219,4629,224,2416.64,3113.11,East,0.3042,0.0484,0.2882
2022-06-05,Influencer,Students,4352,1808,277,690.53,6343.33,North,0.4154,0.1532,8.1862
2022-09-29,SEO,Young Adults,33941,4976,279,8072.5,3285.49,West,0.1466,0.0561,-0.593
2022-04-03,Influencer,Seniors,36788,1279,54,252.51,34299.95,East,0.0348,0.0422,134.836
2023-06-08,Email,Students,47448,4203,164,5852.07,6046.61,East,0.0886,0.039,0.0332
2022-05-01,TV,Parents,11731,2850,143,8117.35,10032.51,North,0.2429,0.0502,0.2359
2023-03-28,Influencer,Students,2557,722,386,8959.14,32347.44,South,0.2824,0.5346,2.6106
2023-08-25,TV,Students,22079,683,76,4153.61,22418.66,West,0.0309,0.1113,4.3974
2023-08-10,Google Ads,Parents,17621,4614,230,6247.15,2922.31,Central,0.2618,0.0498,-0.5322
2022-11-18,Email,Students,45418,951,326,9516.55,48539.57,Central,0.0209,0.3428,4.1005
2022-01-31,Google Ads,Professionals,29388,952,494,6748.94,30076.57,South,0.0324,0.5189,3.4565
2023-03-10,Influencer,Young Adults,30487,4481,422,9020.81,30766.82,West,0.147,0.0942,2.4106
2023-12-08,Email,Parents,39415,3753,65,6874.49,42658.63,West,0.0952,0.0173,5.2054
2023-08-24,Influencer,Young Adults,14472,1926,230,773.17,45472.85,East,0.1331,0.1194,57.8135
2023-09-02,Email,Professionals,33136,3846,306,2049.14,3043.1,East,0.1161,0.0796,0.4851
2022-05-09,TV,Parents,26800,2438,474,9410.47,3603.65,West,0.091,0.1944,-0.6171
2023-03-29,Social Media,Professionals,35921,3384,117,8458.26,38872.24,North,0.0942,0.0346,3.5958
2023-03-12,SEO,Seniors,9753,1199,240,4284.95,34852.57,North,0.1229,0.2002,7.1337
2023-08-30,Social Media,Seniors,7756,4866,343,1695.14,10997.26,North,0.6274,0.0705,5.4875
2023-11-07,Email,Seniors,32041,2963,257,1655.99,16197.11,West,0.0925,0.0867,8.7809
2023-05-22,Google Ads,Young Adults,44681,2323,21,9058.13,30629.84,Central,0.052,0.009,2.3815
2023-10-14,Email,Seniors,7249,3634,57,1745.46,39491.73,North,0.5013,0.0157,21.6254
2022-11-13,TV,Seniors,44844,1262,147,3924.17,30237.19,Central,0.0281,0.1165,6.7054
2023-04-09,SEO,Professionals,38374,1919,29,9017.96,39640.04,North,0.05,0.0151,3.3957
2022-11-24,Google Ads,Students,19031,2256,434,430.99,11585.18,West,0.1185,0.1924,25.8804
2022-04-19,Email,Students,24310,2684,218,6344.34,16689.5,North,0.1104,0.0812,1.6306
2023-06-10,SEO,Seniors,18186,3334,34,3570.9,5260.83,Central,0.1833,0.0102,0.4733
2023-04-20,SEO,Students,3575,2612,499,1167.05,49243.76,South,0.7306,0.191,41.1951
2023-01-27,Email,Seniors,7233,164,337,5718.49,40487.71,Central,0.0227,2.0549,6.0801
2023-11-04,Influencer,Seniors,5305,2857,466,4900.52,35846.24,South,0.5385,0.1631,6.3148
2023-10-06,TV,Young Adults,15161,2684,54,1082.1,9901.66,Central,0.177,0.0201,8.1504
2022-04-23,TV,Parents,10652,3875,32,2745.39,34994.46,North,0.3638,0.0083,11.7466
2022-10-13,Social Media,Students,18584,4063,388,7429.53,43148.16,North,0.2186,0.0955,4.8077
2023-08-29,Influencer,Seniors,28096,3651,30,7582.92,40555.38,Central,0.1299,0.0082,4.3483
2022-12-13,Google Ads,Students,1524,2389,351,6026.96,37783.33,North,1.5676,0.1469,5.2691
2023-08-24,SEO,Young Adults,25675,4513,402,1193.82,19480.42,North,0.1758,0.0891,15.3177
2023-10-08,Social Media,Young Adults,29181,1537,325,8545.61,38394.82,West,0.0527,0.2115,3.4929
2022-09-18,TV,Seniors,16815,635,480,1809.77,24331.72,East,0.0378,0.7559,12.4446
2023-12-19,Email,Students,8119,695,29,7237.29,20345.37,East,0.0856,0.0417,1.8112
2022-11-03,Influencer,Students,35259,1475,396,521.58,48246.16,Central,0.0418,0.2685,91.5
2022-02-03,TV,Students,30305,2473,271,3385.12,7504.16,East,0.0816,0.1096,1.2168
2022-06-18,TV,Young Adults,16291,3481,79,4835.78,43263.0,South,0.2137,0.0227,7.9464
2022-12-11,Influencer,Professionals,20256,4246,483,376.84,16240.59,Central,0.2096,0.1138,42.0968
2022-05-26,TV,Professionals,5247,879,309,1798.38,25917.35,Central,0.1675,0.3515,13.4115
2023-06-16,Social Media,Students,2146,3087,419,3257.21,18274.21,South,1.4385,0.1357,4.6104
2023-09-11,Influencer,Students,32136,3823,235,9826.82,25259.24,East,0.119,0.0615,1.5704
2023-10-10,TV,Parents,15059,1941,436,7816.81,40956.45,South,0.1289,0.2246,4.2395
2023-06-22,TV,Seniors,18638,914,437,8422.9,9314.06,North,0.049,0.4781,0.1058
2022-09-03,Influencer,Young Adults,1250,1860,398,6708.42,37788.69,Central,1.488,0.214,4.633
2022-12-07,Email,Parents,31850,2032,359,2994.71,22405.27,West,0.0638,0.1767,6.4816
2023-10-29,Google Ads,Students,34110,1252,146,7123.53,46760.52,South,0.0367,0.1166,5.5642
2023-07-08,Influencer,Professionals,31433,2636,166,6770.04,27439.97,Central,0.0839,0.063,3.0531
2023-11-21,Email,Professionals,14359,2721,86,6138.52,2260.49,Central,0.1895,0.0316,-0.6318
2022-03-22,SEO,Parents,20298,1304,166,3053.38,45528.26,South,0.0642,0.1273,13.9108
2023-11-20,TV,Professionals,44888,2795,55,2705.82,46239.75,West,0.0623,0.0197,16.089
2023-12-06,Social Media,Professionals,20394,4168,395,3429.36,9160.08,Central,0.2044,0.0948,1.6711
2022-07-10,SEO,Seniors,19187,873,323,3192.73,48638.59,North,0.0455,0.37,14.2342
2022-10-10,TV,Students,30191,1566,253,870.54,22400.81,North,0.0519,0.1616,24.7321
2023-09-04,TV,Parents,18311,2570,53,8042.55,45738.1,North,0.1404,0.0206,4.687
2023-05-04,SEO,Young Adults,20738,2312,462,3755.64,18331.09,West,0.1115,0.1998,3.8809
2022-02-04,Email,Young Adults,30237,746,428,7095.7,1329.65,East,0.0247,0.5737,-0.8126
2022-10-21,Influencer,Students,46967,788,409,2871.25,39792.02,North,0.0168,0.519,12.8588
2022-02-11,Google Ads,Young Adults,46608,3532,446,6059.96,44313.4,South,0.0758,0.1263,6.3125
2022-06-19,Google Ads,Professionals,27818,4725,142,443.27,8307.87,East,0.1699,0.0301,17.7422
2023-07-23,Influencer,Seniors,4571,4193,47,1149.78,27788.25,South,0.9173,0.0112,23.1683
2023-07-20,Influencer,Parents,44734,1424,95,3708.84,41611.6,West,0.0318,0.0667,10.2196
2023-01-29,Social Media,Parents,2874,4794,345,2760.49,23184.98,North,1.6681,0.072,7.3989
2022-07-07,Influencer,Professionals,32062,4746,439,3598.69,39460.62,Central,0.148,0.0925,9.9653
2022-10-23,Social Media,Students,13865,4378,489,9313.85,31977.05,North,0.3158,0.1117,2.4333
2023-01-20,Influencer,Seniors,38877,4742,211,831.62,36092.38,West,0.122,0.0445,42.4001
2023-08-21,Social Media,Young Adults,46577,531,140,4681.04,45957.03,North,0.0114,0.2637,8.8177
2022-03-05,Influencer,Parents,12312,2857,263,2062.74,20957.8,North,0.2321,0.0921,9.1602
2022-03-22,Influencer,Parents,28026,4121,433,3622.8,38594.55,North,0.147,0.1051,9.6532
2022-07-04,Google Ads,Students,779,2425,142,6802.65,35691.64,West,3.113,0.0586,4.2467
2023-04-06,TV,Seniors,22058,4899,413,9732.1,22061.65,North,0.2221,0.0843,1.2669
2022-12-11,TV,Young Adults,2770,4465,431,6977.8,19182.46,Central,1.6119,0.0965,1.7491
2023-06-22,Social Media,Parents,10847,240,142,8859.96,44091.46,Central,0.0221,0.5917,3.9765
2022-08-26,Email,Parents,40129,4717,471,1557.86,10396.03,East,0.1175,0.0999,5.6733
2022-10-23,SEO,Young Adults,17567,3474,179,1895.78,16061.65,East,0.1978,0.0515,7.4723
2023-05-02,Google Ads,Seniors,18927,2574,243,8780.01,48729.2,East,0.136,0.0944,4.55
2023-01-04,Influencer,Seniors,34228,528,142,6114.47,14012.82,East,0.0154,0.2689,1.2917
2022-10-26,Google Ads,Seniors,3577,493,343,7941.98,43649.33,Central,0.1378,0.6957,4.496
2022-03-31,Email,Parents,33774,2122,392,2306.31,18697.1,East,0.0628,0.1847,7.1069
2023-03-16,Google Ads,Professionals,43282,2276,333,3551.09,27649.94,South,0.0526,0.1463,6.7863
2023-06-13,Email,Parents,12980,3861,100,902.24,20037.44,West,0.2975,0.0259,21.2085
2022-03-29,SEO,Students,3303,4281,108,8966.3,11220.83,West,1.2961,0.0252,0.2514
2022-01-24,Email,Students,5799,3874,321,9567.92,34617.07,Central,0.668,0.0829,2.618
2022-11-28,Email,Parents,43577,1043,293,8588.89,48337.19,West,0.0239,0.2809,4.6279
2022-02-27,Email,Parents,16592,775,474,4428.09,44661.98,West,0.0467,0.6116,9.0861
2023-04-09,Email,Young Adults,38417,3370,196,3477.23,49266.78,North,0.0877,0.0582,13.1684
2022-07-08,Influencer,Seniors,29681,997,272,4679.75,34618.12,East,0.0336,0.2728,6.3974
2023-04-09,Google Ads,Young Adults,1233,25,473,6412.41,1917.02,East,0.0203,18.92,-0.701
2022-08-10,TV,Students,5055,1580,467,4371.92,27792.68,North,0.3126,0.2956,5.3571
2022-12-19,TV,Students,34929,4437,404,4274.04,31201.26,Central,0.127,0.0911,6.3002
2022-02-20,Influencer,Professionals,37821,88,474,4367.29,6183.16,South,0.0023,5.3864,0.4158
2022-03-29,Social Media,Seniors,5162,3098,243,7471.31,41455.66,Central,0.6002,0.0784,4.5486
2022-08-10,SEO,Seniors,21018,1828,224,7889.23,36558.02,South,0.087,0.1225,3.6339
2023-05-03,Email,Students,34237,1054,451,8718.33,22531.77,South,0.0308,0.4279,1.5844
2022-06-16,Google Ads,Young Adults,31045,1621,112,2505.57,14741.34,North,0.0522,0.0691,4.8834
2023-12-07,Email,Parents,761,441,455,1659.3,11245.93,Central,0.5795,1.0317,5.7775
2022-04-11,Email,Seniors,21163,2613,288,3516.77,48229.45,East,0.1235,0.1102,12.7141
2023-12-15,TV,Parents,32042,2085,453,4262.44,40143.36,Central,0.0651,0.2173,8.4179
2023-02-28,Email,Students,48476,622,341,7048.49,34730.54,Central,0.0128,0.5482,3.9274
2023-06-09,Google Ads,Professionals,36867,4360,158,7603.51,47429.33,South,0.1183,0.0362,5.2378
2022-05-27,Google Ads,Students,20843,281,148,9843.11,10334.54,South,0.0135,0.5267,0.0499
2022-09-19,TV,Parents,17269,3717,186,3844.4,42908.89,East,0.2152,0.05,10.1614
2022-05-26,Influencer,Students,15411,4667,29,4084.95,29255.61,East,0.3028,0.0062,6.1618
2023-05-03,TV,Seniors,45808,4441,408,5466.59,46665.86,South,0.0969,0.0919,7.5366
2023-06-05,TV,Parents,1534,767,385,8221.32,33098.38,Central,0.5,0.502,3.0259
2022-03-22,Email,Parents,31430,4313,235,6643.25,37128.36,South,0.1372,0.0545,4.5889
2023-08-03,Social Media,Professionals,47222,4140,473,5769.33,11268.4,West,0.0877,0.1143,0.9532
2022-05-06,SEO,Seniors,35074,123,27,6516.41,17380.8,West,0.0035,0.2195,1.6672
2023-07-16,Influencer,Young Adults,45623,1972,473,4698.06,15254.82,South,0.0432,0.2399,2.247
2023-08-05,Influencer,Professionals,27550,3075,251,7614.63,34768.47,East,0.1116,0.0816,3.566
2022-05-19,Influencer,Seniors,14660,3958,21,845.43,20676.44,South,0.27,0.0053,23.4567
2023-11-13,Email,Young Adults,34868,843,401,5139.34,43026.9,Central,0.0242,0.4757,7.3721
2023-08-25,TV,Parents,20571,938,92,8085.12,10786.56,West,0.0456,0.0981,0.3341
2022-05-19,SEO,Professionals,38058,2092,416,3094.94,39824.24,North,0.055,0.1989,11.8675
2022-03-13,Email,Parents,46752,2925,172,8449.82,40699.49,East,0.0626,0.0588,3.8166
2022-09-02,Google Ads,Parents,17684,1353,114,7850.04,31468.36,North,0.0765,0.0843,3.0087
2023-08-02,Social Media,Parents,35337,4323,98,5848.62,7585.85,East,0.1223,0.0227,0.297
2023-10-04,Social Media,Seniors,40477,2101,255,2596.27,16470.61,North,0.0519,0.1214,5.344
2022-07-29,SEO,Young Adults,11967,1207,22,8624.63,20007.53,North,0.1009,0.0182,1.3198
2022-07-13,Email,Seniors,29326,3860,42,396.69,23379.36,South,0.1316,0.0109,57.9361
2023-06-22,TV,Parents,12286,207,121,5965.88,36890.95,East,0.0168,0.5845,5.1837
2022-11-28,Influencer,Professionals,27933,866,211,7847.39,17050.96,West,0.031,0.2436,1.1728
2023-05-26,SEO,Parents,18369,4407,190,4905.49,1107.24,North,0.2399,0.0431,-0.7743
2022-10-20,SEO,Young Adults,16508,1988,304,1118.28,43330.72,South,0.1204,0.1529,37.7476
2023-12-31,Google Ads,Seniors,13550,3180,136,8356.42,21729.87,Central,0.2347,0.0428,1.6004
2022-02-05,Google Ads,Young Adults,14548,4510,386,9099.97,14287.74,East,0.31,0.0856,0.5701
2023-06-12,SEO,Seniors,29228,1003,389,5676.77,40995.45,East,0.0343,0.3878,6.2216
2022-03-19,Social Media,Young Adults,41798,855,284,7892.83,43966.5,West,0.0205,0.3322,4.5704
2022-01-21,SEO,Young Adults,8466,1757,388,6146.08,36605.73,North,0.2075,0.2208,4.9559
2023-10-09,TV,Seniors,8965,4975,53,5775.5,17844.93,South,0.5549,0.0107,2.0898
2022-09-02,Influencer,Seniors,40319,1577,356,1394.64,11707.97,North,0.0391,0.2257,7.395
2023-01-30,Social Media,Seniors,24731,355,129,4424.25,35697.42,South,0.0144,0.3634,7.0686
2023-11-27,TV,Students,20845,165,79,6820.06,3061.48,West,0.0079,0.4788,-0.5511
2023-11-15,Influencer,Young Adults,5028,3820,461,4599.38,19674.45,North,0.7597,0.1207,3.2776
2022-02-23,Email,Students,8564,151,223,6215.87,37988.51,Central,0.0176,1.4768,5.1115
2022-04-03,TV,Students,43898,113,209,8958.61,29336.59,West,0.0026,1.8496,2.2747
2022-10-20,SEO,Parents,43381,1248,390,3725.59,36745.87,West,0.0288,0.3125,8.8631
2023-01-11,SEO,Students,34551,4059,344,8302.02,28731.23,East,0.1175,0.0847,2.4608
2022-06-25,Google Ads,Students,4591,4213,439,387.55,12136.44,South,0.9177,0.1042,30.3158
2022-07-09,TV,Seniors,32928,3541,308,8541.36,24264.1,North,0.1075,0.087,1.8408
2022-07-11,TV,Seniors,2721,3885,333,1156.11,38698.49,South,1.4278,0.0857,32.473
2023-09-08,SEO,Professionals,10439,1262,213,3282.26,11673.47,West,0.1209,0.1688,2.5565
2022-03-09,SEO,Young Adults,44726,4732,24,5183.1,48158.43,North,0.1058,0.0051,8.2914
2022-11-20,TV,Students,30972,217,190,6535.35,10302.59,Central,0.007,0.8756,0.5764
2022-06-04,Influencer,Students,40389,4832,184,9535.81,907.51,South,0.1196,0.0381,-0.9048
2023-03-30,Influencer,Young Adults,6915,3700,214,3139.6,38947.92,South,0.5351,0.0578,11.4054
2022-08-14,Email,Seniors,28454,1772,93,944.95,46434.46,Central,0.0623,0.0525,48.1396
2022-08-21,Email,Seniors,13095,727,408,4642.47,12482.81,West,0.0555,0.5612,1.6888
2023-05-23,Influencer,Young Adults,35910,3918,108,3518.16,7921.81,South,0.1091,0.0276,1.2517
2022-04-14,Influencer,Young Adults,24953,1438,204,6041.18,11351.65,East,0.0576,0.1419,0.879
2023-04-11,Social Media,Seniors,33823,4286,276,9235.55,31467.66,East,0.1267,0.0644,2.4072
2023-03-04,TV,Young Adults,35522,650,490,6469.25,29035.22,North,0.0183,0.7538,3.4882
2023-03-18,TV,Seniors,1640,1832,34,5822.34,31143.07,Central,1.1171,0.0186,4.3489
2023-12-25,Google Ads,Young Adults,47481,3058,271,2536.24,585.16,West,0.0644,0.0886,-0.7693
2022-05-06,Influencer,Seniors,45264,3237,307,2721.17,8017.96,East,0.0715,0.0948,1.9465
2023-09-27,Influencer,Professionals,14753,1929,245,4417.15,12313.25,North,0.1308,0.127,1.7876
2022-02-05,Email,Seniors,6245,1420,127,8923.79,34914.86,North,0.2274,0.0894,2.9126
2022-08-26,SEO,Seniors,48928,480,260,5836.89,30515.61,South,0.0098,0.5417,4.2281
2022-08-30,Email,Students,8092,4109,309,4997.01,31270.28,West,0.5078,0.0752,5.2578
2022-05-13,SEO,Seniors,23015,2261,142,5471.22,28621.57,East,0.0982,0.0628,4.2313
2022-08-15,TV,Young Adults,36367,1411,193,8354.44,37276.8,Central,0.0388,0.1368,3.4619
2023-02-07,TV,Parents,20499,4688,417,6811.15,47096.39,South,0.2287,0.089,5.9146
2023-01-31,SEO,Young Adults,1740,4709,380,9281.51,33743.61,East,2.7063,0.0807,2.6356
2022-03-31,Influencer,Students,25146,1507,50,5859.23,37299.12,North,0.0599,0.0332,5.3659
2022-09-12,TV,Young Adults,8431,3472,239,2040.68,30487.66,Central,0.4118,0.0688,13.94
2022-03-24,Influencer,Professionals,45585,1730,235,285.39,39922.33,North,0.038,0.1358,138.8869
2023-05-15,Google Ads,Parents,48883,588,319,3239.43,47160.66,South,0.012,0.5425,13.5583
2023-10-13,Google Ads,Parents,13458,2493,50,721.09,30334.16,Central,0.1852,0.0201,41.0671
2022-11-05,Social Media,Students,46975,2120,93,4129.94,9214.14,Central,0.0451,0.0439,1.2311
2023-06-16,Email,Parents,18428,2610,248,1960.11,38559.27,South,0.1416,0.095,18.672
2022-03-25,Social Media,Seniors,24984,752,330,4108.64,32611.49,North,0.0301,0.4388,6.9373
2022-01-27,Google Ads,Students,13793,4280,420,4052.11,46693.51,Central,0.3103,0.0981,10.5233
2023-07-24,TV,Professionals,27789,3914,462,2835.06,13752.27,West,0.1408,0.118,3.8508
2023-01-14,Email,Parents,34374,2040,342,6562.91,48507.83,West,0.0593,0.1676,6.3912
2022-11-26,Email,Parents,43912,3117,242,4390.99,27680.94,North,0.071,0.0776,5.304
2023-01-28,Social Media,Students,40445,4270,97,8945.22,48207.09,Central,0.1056,0.0227,4.3891
2022-08-05,Email,Parents,12043,2238,476,853.2,39245.15,North,0.1858,0.2127,44.9976
2023-01-16,Google Ads,Parents,49932,3274,455,4165.17,43324.79,West,0.0656,0.139,9.4017
2023-09-29,TV,Professionals,10407,4408,100,7781.9,16327.32,Central,0.4236,0.0227,1.0981
2023-12-13,Social Media,Professionals,9805,1744,484,4995.9,11127.83,Central,0.1779,0.2775,1.2274
2023-05-23,TV,Students,43636,4953,434,9664.2,31279.37,North,0.1135,0.0876,2.2366
2022-10-10,SEO,Parents,37672,2465,425,1830.75,18841.69,Central,0.0654,0.1724,9.2918
2022-08-02,Social Media,Young Adults,10679,4119,354,3228.64,49297.57,North,0.3857,0.0859,14.2688
2022-06-05,SEO,Students,3521,1464,485,1249.93,24875.75,East,0.4158,0.3313,18.9017
2023-06-14,Influencer,Professionals,10220,2136,454,2542.62,5701.63,East,0.209,0.2125,1.2424
2023-09-09,Email,Young Adults,11531,3965,227,6758.07,25040.37,West,0.3439,0.0573,2.7053
2022-06-08,Influencer,Parents,13070,10,155,4920.77,26847.13,West,0.0008,15.5,4.4559
2022-02-10,SEO,Students,1630,656,30,1704.47,435.49,South,0.4025,0.0457,-0.7445
2023-05-20,Email,Students,41291,2552,160,4799.48,12425.37,East,0.0618,0.0627,1.5889
2023-06-03,Influencer,Professionals,40884,1878,211,8489.27,266.71,East,0.0459,0.1124,-0.9686
2022-01-05,TV,Seniors,30575,3196,278,4454.28,28137.86,South,0.1045,0.087,5.317
2022-01-21,Google Ads,Seniors,32026,2633,213,230.82,14748.26,North,0.0822,0.0809,62.8951
2023-10-08,Social Media,Seniors,44864,3355,69,643.72,8825.74,East,0.0748,0.0206,12.7105
2023-09-24,Email,Students,7239,717,149,4437.39,41961.46,East,0.099,0.2078,8.4563
2022-08-30,Social Media,Professionals,30041,3405,489,5973.13,1694.88,West,0.1133,0.1436,-0.7162
2022-04-16,Google Ads,Professionals,49559,612,256,8876.68,34647.11,South,0.0123,0.4183,2.9032
2022-12-09,Influencer,Seniors,22968,2841,56,9821.42,28735.36,South,0.1237,0.0197,1.9258
2023-10-05,TV,Young Adults,8004,4503,340,9805.72,38623.3,West,0.5626,0.0755,2.9389
2023-02-21,SEO,Seniors,2429,3671,230,5623.15,6786.71,East,1.5113,0.0627,0.2069
2022-02-07,Social Media,Students,32003,4854,159,453.73,43604.69,Central,0.1517,0.0328,95.1027
2023-08-22,SEO,Young Adults,24011,3393,357,2213.47,16217.22,South,0.1413,0.1052,6.3266
2022-12-02,Influencer,Professionals,45776,4119,443,4399.88,625.65,East,0.09,0.1076,-0.8578
2023-04-18,SEO,Parents,11137,2166,454,8808.79,32902.51,North,0.1945,0.2096,2.7352
2022-04-23,Email,Young Adults,44304,3919,95,313.43,42995.72,South,0.0885,0.0242,136.1781
2022-09-08,Social Media,Professionals,31631,2100,239,5142.46,17813.83,West,0.0664,0.1138,2.4641
2022-12-11,Social Media,Young Adults,5225,2882,171,6569.31,26473.19,South,0.5516,0.0593,3.0298
2022-03-12,Email,Seniors,39812,2415,216,2953.48,20734.19,West,0.0607,0.0894,6.0203
2022-09-21,Google Ads,Young Adults,27832,4580,438,3225.22,2314.77,North,0.1646,0.0956,-0.2823
2023-08-04,Influencer,Young Adults,26597,1108,246,3945.43,37705.84,East,0.0417,0.222,8.5568
2023-01-19,SEO,Young Adults,6817,1960,146,2818.48,47085.29,West,0.2875,0.0745,15.7059
2023-01-26,SEO,Students,25376,3388,439,4428.17,21119.88,West,0.1335,0.1296,3.7694
2023-08-21,Social Media,Students,37360,3834,285,1665.12,7392.9,North,0.1026,0.0743,3.4399
2023-12-31,Influencer,Seniors,39514,2562,124,2073.39,25352.7,Central,0.0648,0.0484,11.2277
2023-07-16,SEO,Parents,24215,2892,189,467.65,45256.78,South,0.1194,0.0654,95.7749
2023-04-18,TV,Students,37186,2020,307,4172.02,30369.8,Central,0.0543,0.152,6.2794
2023-05-26,Influencer,Parents,14652,503,332,7102.65,10775.41,South,0.0343,0.66,0.5171
2022-05-14,Influencer,Students,38988,1861,268,5110.91,27749.77,North,0.0477,0.144,4.4295
2023-01-24,SEO,Professionals,15013,4953,93,5353.51,16477.9,North,0.3299,0.0188,2.078
2022-03-02,Email,Professionals,10511,2168,189,4554.47,1373.29,Central,0.2063,0.0872,-0.6985
2023-04-15,SEO,Young Adults,31073,4646,71,5889.98,45699.39,North,0.1495,0.0153,6.7588
2022-12-17,Influencer,Parents,2210,2304,144,2373.8,39763.88,East,1.0425,0.0625,15.7512
2022-02-27,SEO,Young Adults,7828,4851,128,2154.41,46219.01,Central,0.6197,0.0264,20.4532
2022-07-04,SEO,Young Adults,45933,3396,12,9425.45,34203.32,West,0.0739,0.0035,2.6288
2022-07-22,Google Ads,Students,21076,1428,318,4559.05,22596.98,West,0.0678,0.2227,3.9565
2022-02-01,Influencer,Students,23705,3836,213,8289.04,24760.78,North,0.1618,0.0555,1.9872
2023-10-19,TV,Young Adults,26235,3932,452,9176.63,10390.1,North,0.1499,0.115,0.1322
2022-06-18,SEO,Students,33655,2899,362,6187.35,19437.7,South,0.0861,0.1249,2.1415
2022-01-22,Influencer,Professionals,35171,4799,60,3058.05,8359.78,Central,0.1364,0.0125,1.7337
2022-03-20,SEO,Professionals,32222,250,337,6830.05,23778.4,Central,0.0078,1.348,2.4814
2022-05-16,Email,Parents,21143,4801,284,4366.05,32366.77,East,0.2271,0.0592,6.4133
2022-10-29,TV,Professionals,42898,2912,320,9733.37,12978.49,West,0.0679,0.1099,0.3334
2023-11-19,Email,Young Adults,32957,2410,95,8131.77,47199.62,West,0.0731,0.0394,4.8043
